"ID","Age","Experience","Income","ZIP Code","Family","CCAvg","Education","Mortgage","Personal Loan","Securities Account","CD Account","Online","CreditCard"
1259,34,8,31000,91203,1,300,"Undergrad",104000,"0","0","0","1","1"
1260,52,27,35000,95616,4,200,"Graduate",0,"0","0","0","1","0"
1261,57,31,40000,91107,3,1400,"Advanced/Professional",137000,"0","0","0","1","1"
1262,63,39,84000,94901,1,1800,"Advanced/Professional",0,"0","0","0","0","0"
1263,26,1,53000,94720,2,1600,"Advanced/Professional",0,"0","0","0","1","0"
1264,35,5,85000,92870,4,4000,"Advanced/Professional",0,"0","0","0","1","0"
1265,58,33,138000,94546,2,3900,"Undergrad",0,"0","0","0","1","0"
1266,32,2,71000,95014,2,1750,"Advanced/Professional",108000,"0","0","0","0","0"
1267,64,39,113000,92121,1,800,"Advanced/Professional",0,"0","0","0","0","1"
1268,50,23,23000,94720,2,1000,"Graduate",0,"0","1","0","0","0"
1269,34,9,62000,92677,3,2300,"Undergrad",0,"0","0","0","0","0"
1270,36,11,14000,92673,4,200,"Advanced/Professional",1e+05,"0","0","0","1","1"
1271,43,18,60000,91311,2,2200,"Advanced/Professional",0,"0","0","0","0","1"
1272,28,4,94000,92115,3,800,"Undergrad",236000,"0","0","0","1","0"
1273,64,39,83000,95616,3,1800,"Graduate",0,"0","0","0","1","0"
1274,60,35,130000,95741,3,6300,"Advanced/Professional",437000,"1","0","1","1","1"
1275,62,37,61000,93117,4,1700,"Undergrad",0,"0","0","0","0","0"
1276,27,2,92000,95616,2,3100,"Undergrad",178000,"0","0","0","1","0"
1277,42,16,20000,95351,2,800,"Advanced/Professional",117000,"0","0","0","1","1"
1278,45,20,194000,92110,2,8800,"Undergrad",428000,"0","0","0","0","0"
1279,36,10,74000,94305,1,2500,"Undergrad",0,"0","0","0","0","1"
1280,48,22,84000,90024,2,400,"Advanced/Professional",145000,"0","0","0","0","0"
1281,65,40,98000,95064,3,1800,"Graduate",333000,"0","0","0","0","0"
1282,39,15,52000,92093,3,2330,"Undergrad",0,"0","0","0","1","0"
1283,51,26,55000,93955,1,1300,"Graduate",236000,"0","0","0","0","1"
1284,30,6,64000,94305,4,3400,"Undergrad",117000,"0","0","0","0","0"
1285,65,40,128000,90740,1,2500,"Undergrad",162000,"0","0","0","1","0"
1286,38,13,113000,94720,4,1700,"Graduate",0,"1","0","0","0","1"
1287,29,3,50000,94010,3,1100,"Graduate",0,"0","0","0","0","1"
1288,42,18,54000,94010,4,2200,"Graduate",0,"0","0","0","0","0"
1289,63,38,129000,91326,1,900,"Undergrad",366000,"0","0","0","1","0"
1290,46,21,82000,94523,4,400,"Undergrad",0,"0","0","0","0","0"
1291,62,38,1e+05,90277,4,1700,"Graduate",0,"0","0","0","1","0"
1292,58,34,44000,94111,4,2200,"Undergrad",0,"0","1","0","0","0"
1293,56,30,164000,94610,4,500,"Graduate",234000,"1","0","1","1","1"
1294,56,31,81000,92373,2,3700,"Undergrad",121000,"0","0","0","1","1"
1295,34,10,71000,95003,1,100,"Undergrad",257000,"0","0","0","1","1"
1296,42,17,28000,92866,1,500,"Advanced/Professional",90000,"0","0","0","0","0"
1297,30,6,80000,92399,3,1500,"Undergrad",219000,"0","0","0","1","0"
1298,61,35,90000,95814,4,1900,"Graduate",0,"0","0","0","1","0"
1299,38,14,74000,90274,1,3600,"Graduate",0,"0","0","0","1","1"
1300,50,25,14000,95762,2,700,"Advanced/Professional",0,"0","1","0","1","0"
1301,61,36,23000,91754,2,500,"Graduate",103000,"0","0","0","1","0"
1302,41,17,153000,92121,1,1700,"Undergrad",337000,"0","0","0","0","1"
1303,42,16,38000,94087,3,900,"Advanced/Professional",0,"0","0","0","0","0"
1304,29,5,112000,94720,2,2000,"Graduate",382000,"0","1","0","0","0"
1305,51,26,145000,90025,1,8100,"Undergrad",397000,"0","0","0","0","1"
1306,32,6,28000,94025,2,300,"Graduate",88000,"0","0","0","1","0"
1307,34,9,31000,94115,4,1100,"Advanced/Professional",0,"0","0","0","1","1"
1308,26,2,195000,94546,1,6330,"Undergrad",0,"0","0","0","1","1"
1309,54,24,50000,92037,3,2000,"Advanced/Professional",0,"0","0","0","1","1"
1310,38,14,71000,95136,4,2000,"Advanced/Professional",0,"0","0","0","0","0"
1311,62,36,21000,95616,3,300,"Advanced/Professional",0,"0","0","0","0","0"
1312,37,11,35000,90044,2,800,"Advanced/Professional",125000,"0","0","0","0","0"
1313,46,21,42000,92691,1,2400,"Undergrad",0,"0","0","0","1","1"
1314,52,27,78000,92008,4,3600,"Advanced/Professional",141000,"0","0","0","1","0"
1315,32,6,73000,94305,4,2200,"Graduate",0,"0","0","0","0","0"
1316,49,25,53000,95134,2,1000,"Advanced/Professional",181000,"0","0","0","0","0"
1317,28,3,51000,94086,2,1600,"Advanced/Professional",123000,"0","0","0","0","0"
1318,55,30,40000,95521,2,2300,"Advanced/Professional",0,"0","0","0","1","0"
1319,52,26,178000,94234,1,1000,"Undergrad",0,"0","0","0","0","0"
1320,32,6,35000,94005,2,300,"Undergrad",0,"0","0","0","0","1"
1321,31,7,192000,90250,1,0,"Graduate",0,"1","0","0","1","0"
1322,27,3,123000,95138,1,5400,"Undergrad",0,"0","0","0","0","0"
1323,32,5,48000,94022,2,1670,"Graduate",0,"0","1","1","1","1"
1324,52,26,45000,91604,3,600,"Graduate",0,"0","0","0","0","0"
1325,52,28,15000,95064,1,200,"Undergrad",0,"0","0","0","1","0"
1326,50,24,79000,94304,1,300,"Undergrad",120000,"0","0","0","1","0"
1327,32,5,63000,90024,4,2000,"Graduate",0,"0","1","0","1","0"
1328,61,35,30000,94720,2,200,"Advanced/Professional",0,"0","0","0","1","0"
1329,60,36,145000,95616,4,6900,"Undergrad",380000,"1","0","0","0","1"
1330,28,4,32000,90095,3,1000,"Graduate",0,"0","0","0","0","0"
1331,34,9,64000,92346,2,100,"Undergrad",224000,"0","0","0","1","1"
1332,31,7,84000,92692,1,100,"Undergrad",0,"0","0","0","1","0"
1333,31,5,21000,94309,1,400,"Graduate",0,"0","0","0","1","0"
1334,62,38,99000,95014,4,1700,"Graduate",0,"0","0","0","1","0"
1335,47,22,35000,94304,2,1300,"Undergrad",0,"0","0","0","1","0"
1336,50,24,180000,94539,1,1700,"Undergrad",0,"0","0","0","1","1"
1337,36,12,42000,93555,1,1330,"Undergrad",0,"0","0","0","1","0"
1338,26,0,179000,92028,4,2100,"Graduate",0,"1","0","0","0","0"
1339,51,27,42000,90245,4,100,"Advanced/Professional",0,"0","0","0","0","0"
1340,52,25,180000,94545,2,9000,"Graduate",297000,"1","0","0","1","0"
1341,35,11,82000,94131,4,3400,"Undergrad",0,"0","0","0","0","0"
1342,42,16,55000,91355,2,700,"Undergrad",149000,"0","0","0","0","0"
1343,36,12,79000,90041,2,2200,"Undergrad",0,"0","0","0","1","0"
1344,41,17,48000,92831,2,600,"Advanced/Professional",215000,"0","0","0","0","1"
1345,49,25,93000,93117,1,2700,"Undergrad",0,"0","1","0","1","0"
1346,57,32,23000,92126,2,200,"Advanced/Professional",0,"0","0","0","0","0"
1347,44,20,50000,95670,3,2330,"Undergrad",2e+05,"0","0","0","0","0"
1348,60,34,85000,91367,2,2000,"Undergrad",0,"0","0","0","1","0"
1349,38,14,35000,95051,1,1500,"Graduate",97000,"0","0","0","1","0"
1350,26,2,171000,93943,3,6000,"Graduate",0,"1","0","0","1","0"
1351,29,2,29000,90266,4,1500,"Graduate",0,"0","0","0","0","1"
1352,59,35,84000,94588,1,1800,"Advanced/Professional",0,"0","0","0","1","1"
1353,51,27,20000,90401,4,500,"Graduate",0,"0","0","0","1","0"
1354,50,25,14000,94124,1,400,"Advanced/Professional",0,"0","0","0","1","1"
1355,35,10,179000,91942,1,8600,"Undergrad",357000,"0","0","0","0","0"
1356,61,37,48000,91910,1,800,"Undergrad",158000,"0","0","0","1","0"
1357,42,16,74000,90066,1,2800,"Undergrad",0,"0","0","0","1","0"
1358,55,29,53000,95134,1,1400,"Undergrad",0,"0","0","0","0","0"
1359,50,25,83000,92007,1,2800,"Graduate",0,"0","0","0","1","1"
1360,64,40,171000,90034,2,2100,"Undergrad",433000,"0","0","0","0","0"
1361,54,28,85000,92028,4,4900,"Undergrad",0,"0","0","0","1","0"
1362,50,26,38000,95039,4,900,"Graduate",0,"0","0","0","1","0"
1363,31,5,85000,92130,3,1600,"Undergrad",157000,"0","0","0","1","1"
1364,32,8,79000,92115,1,100,"Undergrad",0,"0","0","0","0","0"
1365,44,19,69000,92129,4,400,"Undergrad",0,"0","0","0","0","0"
1366,60,35,43000,94720,3,900,"Advanced/Professional",0,"0","0","0","1","1"
1367,60,34,33000,91107,2,300,"Undergrad",101000,"0","0","0","1","0"
1368,62,38,42000,95747,3,100,"Advanced/Professional",149000,"0","0","0","0","1"
1369,46,21,40000,94025,4,1900,"Advanced/Professional",122000,"0","0","0","1","0"
1370,57,33,43000,91902,1,1800,"Advanced/Professional",0,"0","0","0","0","0"
1371,30,5,20000,94545,4,500,"Advanced/Professional",117000,"0","0","0","0","0"
1372,58,32,65000,95621,3,2500,"Undergrad",222000,"0","0","0","1","0"
1373,39,13,139000,95616,3,3400,"Undergrad",483000,"1","0","0","1","0"
1374,60,35,135000,92612,3,300,"Advanced/Professional",0,"1","0","0","1","0"
1375,59,34,84000,94043,3,1600,"Advanced/Professional",0,"0","0","0","1","0"
1376,50,26,179000,92612,1,2900,"Advanced/Professional",0,"1","0","0","0","1"
1377,63,39,45000,92870,4,1300,"Graduate",86000,"0","0","0","0","0"
1378,27,3,109000,93023,2,2500,"Undergrad",0,"0","0","0","1","0"
1379,54,29,34000,93305,4,100,"Advanced/Professional",0,"0","0","0","1","0"
1380,62,37,162000,95051,1,1300,"Undergrad",0,"0","0","0","1","0"
1381,60,34,105000,92103,2,1400,"Undergrad",0,"0","0","0","1","0"
1382,38,12,22000,91380,3,200,"Graduate",0,"0","0","0","1","0"
1383,34,8,82000,91775,2,1800,"Undergrad",178000,"0","0","0","1","1"
1384,65,41,105000,95616,4,1700,"Graduate",230000,"0","1","0","1","0"
1385,55,31,62000,91711,1,1800,"Advanced/Professional",0,"0","0","0","1","0"
1386,57,31,82000,95032,2,2000,"Undergrad",83000,"0","0","0","0","1"
1387,27,3,72000,95616,4,0,"Undergrad",0,"0","0","0","1","0"
1388,35,10,38000,95762,4,1700,"Undergrad",0,"0","0","0","1","1"
1389,52,28,25000,90212,4,1000,"Undergrad",0,"0","0","0","0","0"
1390,45,15,20000,94107,1,750,"Advanced/Professional",0,"0","0","0","1","0"
1391,29,3,80000,94305,4,1800,"Graduate",0,"0","0","0","1","1"
1392,44,18,84000,91330,3,1100,"Undergrad",0,"0","0","0","0","0"
1393,47,23,33000,90095,1,1000,"Undergrad",0,"0","0","0","1","1"
1394,62,37,55000,95039,3,900,"Advanced/Professional",0,"0","0","0","1","0"
1395,52,27,33000,90095,2,700,"Graduate",0,"0","0","0","0","1"
1396,47,23,190000,92831,4,300,"Advanced/Professional",305000,"1","0","0","0","0"
1397,42,18,43000,91107,1,300,"Advanced/Professional",158000,"0","0","0","0","0"
1398,65,41,45000,95521,3,100,"Advanced/Professional",0,"0","0","0","1","0"
1399,42,18,141000,93407,1,3500,"Undergrad",0,"0","0","0","0","0"
1400,40,16,69000,92009,4,2400,"Undergrad",0,"0","0","0","1","0"
1401,32,8,78000,90401,4,100,"Graduate",0,"0","0","0","1","0"
1402,40,15,84000,94521,1,3700,"Advanced/Professional",0,"0","0","0","1","0"
1403,55,29,172000,95064,1,5200,"Graduate",0,"1","0","0","0","0"
1404,32,6,51000,93109,4,200,"Undergrad",154000,"0","1","0","0","1"
1405,58,28,75000,92121,1,1400,"Advanced/Professional",0,"0","0","0","1","0"
1406,46,22,183000,91605,1,3100,"Graduate",0,"1","0","1","1","1"
1407,53,23,20000,92123,4,400,"Advanced/Professional",0,"0","0","0","1","1"
1408,63,39,101000,94306,2,3900,"Advanced/Professional",294000,"1","0","0","1","0"
1409,40,14,129000,90089,1,5900,"Advanced/Professional",0,"1","0","0","1","0"
1410,41,17,63000,90745,2,3200,"Undergrad",0,"0","0","0","0","0"
1411,60,35,44000,92126,4,2100,"Undergrad",0,"0","0","0","0","0"
1412,65,39,184000,91302,1,5400,"Advanced/Professional",176000,"1","0","1","1","1"
1413,59,33,1e+05,95064,2,2000,"Undergrad",127000,"0","0","0","0","0"
1414,48,24,12000,90058,3,400,"Undergrad",0,"0","0","0","0","0"
1415,59,33,68000,94105,2,2300,"Advanced/Professional",128000,"0","1","0","1","0"
1416,33,8,48000,94019,1,1000,"Undergrad",212000,"0","0","0","1","0"
1417,40,15,82000,93101,2,400,"Undergrad",0,"0","0","0","0","0"
1418,42,18,52000,94061,2,2500,"Undergrad",0,"0","0","0","0","0"
1419,65,41,154000,92008,2,4600,"Graduate",0,"1","1","1","1","1"
1420,30,4,39000,91105,1,1500,"Undergrad",0,"0","0","0","0","1"
1421,30,4,40000,91605,1,300,"Undergrad",0,"0","0","1","1","1"
1422,42,17,54000,94720,4,1900,"Advanced/Professional",164000,"0","0","0","0","0"
1423,32,8,32000,94143,2,1000,"Graduate",103000,"0","0","1","1","1"
1424,55,30,64000,90250,2,2300,"Advanced/Professional",0,"0","0","0","0","0"
1425,29,3,92000,94539,2,1300,"Undergrad",287000,"0","0","0","1","0"
1426,64,38,40000,91330,1,2500,"Advanced/Professional",94000,"0","0","0","1","1"
1427,37,11,60000,96651,3,500,"Advanced/Professional",0,"0","0","0","1","0"
1428,31,5,85000,95828,2,1300,"Undergrad",119000,"0","0","0","1","1"
1429,25,1,21000,94583,4,400,"Undergrad",90000,"0","0","0","1","0"
1430,31,5,35000,95064,1,600,"Advanced/Professional",171000,"0","0","0","0","0"
1431,32,7,52000,92660,2,100,"Undergrad",0,"0","0","0","1","0"
1432,58,34,128000,90058,1,7400,"Undergrad",0,"0","0","0","0","0"
1433,26,2,195000,90245,1,6330,"Undergrad",0,"0","0","0","0","0"
1434,51,25,68000,92647,2,1500,"Graduate",117000,"0","0","0","0","1"
1435,65,41,55000,93106,2,1100,"Undergrad",0,"0","0","0","0","0"
1436,43,17,55000,90266,1,200,"Undergrad",0,"0","0","0","1","0"
1437,46,21,80000,95054,4,400,"Undergrad",0,"0","0","0","1","1"
1438,28,3,123000,92007,1,800,"Undergrad",146000,"0","0","0","0","0"
1439,63,37,90000,94105,4,1900,"Graduate",106000,"0","1","0","1","0"
1440,59,29,61000,94025,1,1400,"Advanced/Professional",0,"0","0","0","0","0"
1441,42,15,41000,94610,3,2500,"Graduate",0,"0","0","0","1","0"
1442,58,33,43000,94720,2,1600,"Advanced/Professional",0,"0","0","0","1","0"
1443,39,13,71000,95822,3,100,"Undergrad",162000,"0","1","0","1","0"
1444,36,12,25000,95051,4,1000,"Undergrad",0,"0","0","0","1","0"
1445,60,33,154000,90740,1,3000,"Graduate",0,"1","1","1","1","0"
1446,47,21,141000,90095,1,2400,"Undergrad",0,"0","0","0","0","0"
1447,29,4,22000,92661,2,900,"Advanced/Professional",110000,"0","0","0","0","0"
1448,52,28,145000,94131,2,6800,"Undergrad",0,"0","0","0","1","0"
1449,41,16,49000,92122,3,500,"Advanced/Professional",0,"0","0","0","1","0"
1450,63,37,109000,90740,1,2000,"Undergrad",0,"0","0","0","1","0"
1451,59,34,80000,90086,3,500,"Undergrad",0,"0","0","0","1","1"
1452,44,20,82000,94555,4,1400,"Graduate",201000,"0","0","0","1","1"
1453,54,28,52000,94102,4,2500,"Undergrad",0,"0","0","0","1","0"
1454,29,5,85000,90232,3,2500,"Undergrad",0,"0","0","0","1","1"
1455,51,25,148000,90024,1,1000,"Undergrad",0,"0","0","0","0","0"
1456,63,39,160000,91330,2,2100,"Undergrad",0,"0","0","0","0","1"
1457,36,11,39000,90095,4,1700,"Undergrad",0,"0","0","0","1","0"
1458,42,16,25000,94304,2,800,"Advanced/Professional",0,"0","0","0","0","1"
1459,51,25,33000,93033,1,1400,"Advanced/Professional",0,"0","0","0","1","1"
1460,47,20,38000,92115,3,2500,"Graduate",0,"0","0","0","0","0"
1461,40,16,85000,92677,4,200,"Advanced/Professional",0,"0","0","0","1","1"
1462,54,28,48000,93022,1,200,"Undergrad",0,"0","0","0","1","0"
1463,47,21,15000,95207,4,600,"Advanced/Professional",77000,"0","0","0","1","0"
1464,35,10,94000,91343,1,0,"Undergrad",174000,"0","0","0","1","0"
1465,28,4,120000,92333,2,600,"Undergrad",0,"0","0","0","1","0"
1466,45,19,60000,91911,1,700,"Advanced/Professional",159000,"0","0","0","1","0"
1467,33,9,145000,94303,2,4330,"Undergrad",277000,"0","0","0","0","1"
1468,62,36,29000,91107,2,700,"Advanced/Professional",0,"0","0","0","0","0"
1469,45,18,78000,92129,3,2670,"Graduate",0,"0","0","0","1","0"
1470,59,35,59000,90005,4,1200,"Graduate",0,"0","0","0","1","0"
1471,58,28,80000,91116,2,4500,"Advanced/Professional",0,"0","0","0","0","1"
1472,52,26,180000,94305,1,1000,"Undergrad",0,"0","0","0","1","1"
1473,34,8,8000,94710,3,100,"Graduate",83000,"0","0","0","1","0"
1474,65,35,23000,91711,1,1500,"Advanced/Professional",0,"0","0","0","1","0"
1475,48,23,79000,92124,2,3800,"Advanced/Professional",0,"0","0","0","1","0"
1476,44,19,78000,92064,2,3800,"Advanced/Professional",268000,"0","0","0","0","0"
1477,61,37,64000,92028,1,0,"Graduate",0,"0","0","0","0","1"
1478,40,14,64000,91320,4,200,"Advanced/Professional",0,"0","0","0","1","1"
1479,65,39,160000,94803,4,3800,"Undergrad",237000,"1","0","0","1","0"
1480,28,4,43000,91304,1,1000,"Advanced/Professional",102000,"0","0","0","0","0"
1481,67,42,32000,93943,1,1100,"Advanced/Professional",0,"0","0","0","0","1"
1482,35,9,179000,91125,2,0,"Undergrad",76000,"0","1","0","1","0"
1483,60,35,8000,94143,1,100,"Undergrad",0,"0","0","0","1","0"
1484,58,32,63000,92717,1,1600,"Undergrad",0,"0","1","0","1","0"
1485,55,30,40000,94126,2,2300,"Advanced/Professional",0,"0","1","0","1","0"
1486,34,9,99000,90245,4,2200,"Graduate",155000,"0","0","0","1","0"
1487,35,9,141000,93022,2,4500,"Graduate",0,"1","0","0","0","0"
1488,28,4,159000,93907,1,1500,"Undergrad",0,"0","0","0","1","1"
1489,38,12,39000,95825,2,300,"Undergrad",174000,"0","0","0","1","0"
1490,62,38,99000,91604,4,1700,"Graduate",0,"0","0","0","0","0"
1491,30,4,18000,95020,4,300,"Graduate",0,"0","0","0","1","1"
1492,38,12,38000,94553,2,300,"Undergrad",0,"0","0","0","1","1"
1493,33,8,133000,90024,1,0,"Undergrad",0,"0","0","0","1","0"
1494,58,34,84000,91380,2,2800,"Undergrad",0,"0","0","0","1","1"
1495,59,35,60000,90089,1,0,"Graduate",0,"0","0","0","1","1"
1496,52,28,178000,92647,3,5400,"Advanced/Professional",147000,"1","0","0","1","0"
1497,36,12,18000,91330,1,500,"Advanced/Professional",0,"0","0","0","0","1"
1498,45,21,73000,95020,1,800,"Advanced/Professional",0,"0","0","0","1","0"
1499,49,23,125000,94022,1,7300,"Undergrad",0,"0","0","0","0","0"
1500,52,26,91000,92173,1,4300,"Graduate",0,"1","0","1","1","1"
1501,54,28,74000,95014,2,1100,"Undergrad",0,"0","0","0","1","0"
1502,30,4,35000,92130,2,300,"Graduate",0,"0","1","0","0","1"
1503,65,39,113000,90036,1,2000,"Undergrad",0,"0","0","0","1","1"
1504,34,8,52000,94720,4,2200,"Graduate",0,"0","0","0","0","0"
1505,30,6,191000,92028,2,4400,"Graduate",0,"1","0","0","1","0"
1506,51,25,18000,92109,1,300,"Advanced/Professional",93000,"0","0","0","0","1"
1507,52,27,25000,95138,2,0,"Undergrad",0,"0","0","0","1","1"
1508,43,18,50000,91006,4,1900,"Advanced/Professional",0,"0","0","0","0","0"
1509,35,10,75000,93940,4,700,"Advanced/Professional",0,"0","0","0","1","1"
1510,56,26,92000,92647,2,4500,"Advanced/Professional",0,"0","1","0","0","1"
1511,57,32,33000,95747,2,2000,"Graduate",0,"0","0","0","1","0"
1512,58,32,65000,90266,3,2200,"Advanced/Professional",0,"0","0","0","0","0"
1513,53,28,44000,91604,3,1700,"Undergrad",0,"0","0","0","0","0"
1514,45,21,183000,95211,2,1400,"Undergrad",354000,"0","0","0","0","0"
1515,44,20,175000,96150,2,1400,"Undergrad",0,"0","0","0","1","1"
1516,54,28,28000,94305,4,1500,"Advanced/Professional",0,"0","0","0","1","1"
1517,41,17,49000,92130,4,2200,"Graduate",0,"0","0","0","0","0"
1518,52,26,45000,92697,4,1800,"Undergrad",0,"0","0","0","1","0"
1519,43,17,64000,95053,4,3000,"Advanced/Professional",221000,"1","0","0","1","0"
1520,63,38,22000,92115,3,100,"Advanced/Professional",90000,"0","0","0","1","0"
1521,54,30,120000,95039,1,7400,"Undergrad",119000,"0","0","0","1","1"
1522,33,8,175000,92354,2,6700,"Undergrad",102000,"0","0","0","1","0"
1523,25,1,101000,94720,4,2300,"Advanced/Professional",256000,"0","0","0","0","1"
1524,41,16,104000,92037,1,1000,"Advanced/Professional",0,"0","0","0","1","0"
1525,40,16,155000,94002,4,100,"Advanced/Professional",0,"1","0","1","1","1"
1526,43,18,58000,95747,1,2400,"Undergrad",0,"0","0","0","0","0"
1527,36,10,80000,94608,4,2200,"Graduate",0,"0","0","0","1","0"
1528,57,33,45000,94117,1,1800,"Advanced/Professional",195000,"0","0","0","0","0"
1529,34,9,134000,94550,1,4600,"Undergrad",164000,"0","1","0","1","0"
1530,38,14,58000,91709,4,2000,"Advanced/Professional",153000,"0","1","0","0","0"
1531,47,21,20000,94066,1,200,"Undergrad",0,"0","0","0","1","1"
1532,39,13,25000,90304,4,1500,"Advanced/Professional",0,"0","0","0","1","0"
1533,45,20,55000,94588,1,300,"Undergrad",0,"0","0","0","1","1"
1534,62,37,155000,93943,1,1300,"Undergrad",0,"0","0","0","0","0"
1535,59,34,30000,92084,1,1300,"Undergrad",0,"0","0","0","1","1"
1536,61,37,39000,92096,4,400,"Undergrad",0,"0","0","0","1","1"
1537,36,12,73000,95617,4,2000,"Advanced/Professional",188000,"0","0","0","1","0"
1538,58,34,41000,94608,4,1300,"Undergrad",0,"0","0","0","1","0"
1539,55,30,34000,95820,4,100,"Advanced/Professional",157000,"0","0","0","1","0"
1540,29,5,21000,90601,3,900,"Advanced/Professional",119000,"0","0","0","0","0"
1541,34,8,11000,91320,4,300,"Undergrad",0,"0","1","1","1","1"
1542,61,35,154000,92704,2,6900,"Undergrad",0,"0","0","0","0","0"
1543,50,20,19000,92612,4,400,"Advanced/Professional",0,"0","0","0","0","0"
1544,52,26,101000,93407,2,2400,"Graduate",0,"0","0","0","1","0"
1545,39,15,24000,92123,1,1000,"Undergrad",116000,"0","0","0","1","1"
1546,55,29,131000,92675,2,2700,"Undergrad",0,"0","1","0","0","0"
1547,33,9,105000,95136,1,4000,"Undergrad",0,"0","0","0","1","0"
1548,47,21,52000,94720,1,1200,"Graduate",194000,"0","0","0","0","0"
1549,57,32,21000,92037,4,900,"Graduate",113000,"0","1","0","0","0"
1550,57,31,45000,94305,3,1400,"Undergrad",198000,"0","0","0","1","0"
1551,40,14,39000,93117,1,2000,"Undergrad",0,"0","0","0","1","0"
1552,50,25,192000,94115,2,2800,"Undergrad",238000,"0","0","0","0","1"
1553,29,5,195000,94301,1,4300,"Undergrad",0,"0","0","0","0","0"
1554,46,22,83000,95616,3,700,"Undergrad",0,"0","0","0","0","0"
1555,42,15,34000,91302,3,1000,"Graduate",0,"0","1","0","1","0"
1556,59,33,49000,93009,4,1700,"Graduate",104000,"0","0","0","1","0"
1557,31,1,60000,94143,4,4000,"Advanced/Professional",244000,"0","0","0","0","0"
1558,51,25,41000,94939,4,1800,"Undergrad",0,"0","0","0","0","0"
1559,35,10,72000,91320,3,2300,"Undergrad",285000,"0","0","0","0","0"
1560,59,35,102000,92677,4,3000,"Graduate",115000,"1","0","0","1","0"
1561,35,10,31000,95605,3,1300,"Undergrad",0,"0","0","0","0","0"
1562,46,20,73000,93106,1,1500,"Graduate",128000,"0","0","0","1","0"
1563,34,9,89000,91763,1,0,"Undergrad",0,"0","0","0","1","0"
